ENS_ID	AM_lambda	PAI_lambda	REVEL_lambda	Lof_lambda	syn_lambda	missense_lambda	AM_y	REVEL_y	PAI_y	Lof_varN	syn_varN	missense_positions	Gene_Name	missense_MTs	missense_MTs_by_pos
ENSG00000120008	0.0002788025058393	0.0002788025058393	0.0002790707985045	2.5014608145011832e-05	9.965666319786632e-05	0.0002790707985045	NA	NA	NA	0.0	1.0	NA	WDR11	NA	NA
ENSG00000166323	6.203497825043997e-05	6.203497825043997e-05	7.44483129285581e-05	7.20193938080618e-06	1.9306358045069492e-05	7.44483129285581e-05	NA	NA	NA	NA	NA	NA	C11orf65	NA	NA
ENSG00000153823	7.536523994078006e-05	6.7122717860125e-05	8.676120526113112e-05	4.318574448020764e-06	3.87386038298889e-05	8.676120526113112e-05	NA	NA	NA	NA	NA	NA	PID1	NA	NA
ENSG00000136274	0.0002907136287897	0.0002907136287897	0.0002910609361001	1.3854347528873754e-05	0.0001461520945663	0.0002910609361001	0.36983	0.21475	0.14857	0.0	2.0	45082864	NACAD	0.39180034	0.00020552000000001458
ENSG00000188133	5.511204538503707e-05	5.511204538503707e-05	5.547854834367104e-05	1.8758166043604769e-06	2.708059559027121e-05	5.547854834367104e-05	NA	NA	NA	NA	NA	NA	TMEM215	NA	NA
ENSG00000171311	4.955244995650181e-05	4.955244995650181e-05	4.997520062864112e-05	6.627409164287393e-06	1.6664501152017307e-05	4.997520062864112e-05	NA	NA	NA	NA	NA	NA	EXOSC1	NA	NA
ENSG00000258817	5.337908011656314e-05	5.337908011656314e-05	5.384915029371485e-05	1.562882896683967e-06	2.27075590704437e-05	5.384915029371485e-05	NA	NA	NA	NA	NA	NA	OR4C13	NA	NA
ENSG00000124208	0.0001010191078138	0.0001010057155011	0.0001013436481926	6.67785354227234e-06	4.211212740893504e-05	0.0001013436481926	0.97086	0.87471	0.6574	0.0	0.0	50096736	PEDS1-UBE2V1	0.25599179	0.001717919999999984
ENSG00000088448	0.0001076054472191	0.0001076054472191	0.0001158153813387	6.363134192897243e-06	5.174164667896347e-05	0.0001158153813387	NA	NA	NA	NA	NA	NA	ANKRD10	NA	NA
ENSG00000132530	7.043999372566617e-05	7.043999372566617e-05	8.521483955015939e-05	5.638610073697561e-06	2.4084735230475177e-05	8.521483955015939e-05	NA	NA	NA	NA	NA	NA	XAF1	NA	NA
ENSG00000213619	7.175199396369907e-05	7.175199396369907e-05	9.579699866638108e-05	4.6310617452726295e-06	2.5730650466143177e-05	9.579699866638108e-05	NA	0.06114	NA	0.0	0.0	47580668	NDUFS3	0.25236027	0.0015564299999999975
ENSG00000152284	0.0001338820576345	0.0001338820576345	0.0001342427572577	8.926869261636478e-06	6.340322620197832e-05	0.0001342427572577	0.74299	0.87566	0.94591	0.0	0.0	85302604	TCF7L1	0.32731547	0.004426099999999988
ENSG00000124713	8.10717043990238e-05	8.10717043990238e-05	8.129401679049724e-05	4.023050746905429e-06	3.63503080580354e-05	8.129401679049724e-05	NA	NA	NA	NA	NA	NA	GNMT	NA	NA
ENSG00000127955	7.988112779649445e-05	7.988112779649445e-05	8.031325308755127e-05	7.18051168042319e-06	2.7539505506806836e-05	8.031325308755127e-05	1.50316	1.88032	1.5882200000000002	0.0	0.0	80210989,80217384	GNAI1	0.58182748,0.9215659	0.0007670599999999306,0.0006670000000000842
ENSG00000177556	1.3744530564410942e-05	1.3744530564410942e-05	1.511099287425088e-05	1.1977191693239314e-06	4.823018227870207e-06	1.511099287425088e-05	0.25499	0.20511	0.01458	0.0	0.0	151746388	ATOX1	0.20324963	0.0037518499999999733
ENSG00000162366	3.524856713001026e-05	3.524856713001026e-05	3.559453520911054e-05	2.8753295451417986e-06	1.8607279320074584e-05	3.559453520911054e-05	NA	NA	NA	NA	NA	NA	PDZK1IP1	NA	NA
ENSG00000135175	1.2378961075420296e-05	1.2378961075420296e-05	1.2378961075420296e-05	6.481879365852958e-07	5.5689700474528685e-06	1.2378961075420296e-05	NA	NA	NA	NA	NA	NA	OCM2	NA	NA
ENSG00000011021	0.0002664713106793	0.0002664713106793	0.0003107833486609	1.948670785662628e-05	0.000101210617886	0.0003107833486609	NA	NA	NA	NA	NA	NA	CLCN6	NA	NA
ENSG00000130540	8.133285449744139e-05	8.133285449744139e-05	8.643755770326305e-05	6.0841276774937925e-06	3.637664627308949e-05	8.643755770326305e-05	NA	NA	NA	0.0	2.0	NA	SULT4A1	NA	NA
ENSG00000174827	1.661762805742952e-05	1.661762805742952e-05	NA	2.699443837831462e-06	5.401119727786152e-06	1.661762805742952e-05	NA	NA	NA	NA	NA	NA	PDZK1	NA	NA
ENSG00000157999	0.0001143716900254	0.0001143716900254	0.0001148069401894	5.597986725054828e-07	5.188405160442547e-05	0.0001148069401894	NA	NA	NA	NA	NA	NA	ANKRD61	NA	NA
ENSG00000158042	3.729446610616063e-05	3.729446610616063e-05	3.766498675861641e-05	2.0811653996974165e-06	1.4778863518314604e-05	3.766498675861641e-05	NA	NA	NA	NA	NA	NA	MRPL17	NA	NA
ENSG00000039987	0.0001494363360605	0.0001494363360605	0.000160262681679	9.484882292443372e-06	6.237871427741717e-05	0.000160262681679	1.00571	0.77026	0.87843	0.0	0.0	12757665,12757685	BEST2	0.80022451,0.80896817	0.0003732600000000419,0.0005180999999999658
ENSG00000188306	0.0001262162978225	0.0001262162978225	0.0001264573594518	5.856458360924574e-06	5.896679940185135e-05	0.0001264573594518	1.51224	1.81776	1.81364	0.0	0.0	169828874,169830565	LRRIQ4	0.71524944,0.77779974	0.0012673199999999607,0.00037418999999994096
ENSG00000182481	8.88843332407455e-05	8.88843332407455e-05	8.929235236887149e-05	7.817092945967703e-06	2.9293898475663744e-05	8.929235236887149e-05	NA	NA	NA	NA	NA	NA	KPNA2	NA	NA
ENSG00000145692	7.845350725847791e-05	7.845350725847791e-05	8.152347174876523e-05	8.299216204584875e-06	2.9083192755231043e-05	8.152347174876523e-05	NA	NA	NA	0.0	1.0	NA	BHMT	NA	NA
ENSG00000134363	7.79079937195609e-05	7.79079937195609e-05	8.701476638232969e-05	5.953329423072649e-06	2.433784994124914e-05	8.701476638232969e-05	0.89519	0.95895	0.98453	0.0	0.0	53483623	FST	0.37497756	0.006181999999999965
ENSG00000163012	0.0001219222759479	0.0001219222759479	0.0001222401201702	7.924677858307275e-06	4.1863030391982864e-05	0.0001222401201702	0.83923	0.50361	0.61807	0.0	0.0	186828440,186829821	ZSWIM2	0.24521143,0.45640893	0.0004930100000000159,0.0007048199999999949
ENSG00000197261	5.883778678912864e-05	5.883778678912864e-05	5.909357996245051e-05	6.874720539541016e-08	2.494228965621919e-05	5.909357996245051e-05	0.09326	0.32227	0.03934	0.0	0.0	49551399	C6orf141	0.83734089	0.0015788500000000205
ENSG00000106078	0.0003395250374413	0.0003395250374413	0.0004575992555288	2.3021385598969552e-05	9.8662060771756e-05	0.0004575992555288	0.26446	0.80899	0.46361	0.0	0.0	51028651,51028935	COBL	0.26811887,0.33511859	0.00268373999999999,0.001847690000000013
ENSG00000215218	4.342010995314644e-05	4.342010995314644e-05	4.377143495734248e-05	1.620916251887884e-06	2.071746139737397e-05	4.377143495734248e-05	NA	NA	NA	NA	NA	NA	UBE2QL1	NA	NA
ENSG00000176787	6.836641730318726e-05	6.836641730318726e-05	6.87003323008221e-05	NA	2.5012822503313187e-05	6.87003323008221e-05	NA	NA	NA	NA	NA	NA	OR52E2	NA	NA
ENSG00000221996	7.278409486547958e-05	7.278409486547958e-05	7.314524089901781e-05	7.990746601154818e-08	2.7435045467439764e-05	7.314524089901781e-05	NA	NA	NA	NA	NA	NA	OR52B4	NA	NA
ENSG00000125207	0.0002114690822588	0.0002114690822588	0.0002118253177776	2.2470068724532314e-05	7.243098421958487e-05	0.0002118253177776	1.47096	1.20068	1.18333	0.0	0.0	130356942,130357533	PIWIL1	0.54480852,0.61085377	0.0004615300000000433,0.0006511999999999629
ENSG00000081985	0.0001755687559088	0.0001755687559088	0.0001903311022414	1.5205631884275745e-05	5.581469539342908e-05	0.0001903311022414	NA	NA	NA	NA	NA	NA	IL12RB2	NA	NA
ENSG00000163157	8.51260038756548e-05	8.51260038756548e-05	8.547241836517972e-05	9.909865016705916e-06	2.728728361688212e-05	8.547241836517972e-05	NA	NA	NA	NA	NA	NA	TMOD4	NA	NA
ENSG00000139865	0.0001071201990875	0.0004199909628941	0.0004372652606862	3.49097416177044e-05	9.219625218119014e-05	0.0004372652606862	0.10807	0.50311	0.25872	0.0	0.0	37826242	TTC6	0.87666537	0.00011945000000002093
ENSG00000009413	0.0006532676408072	0.0006532676408072	0.0006567835693117	5.680438730486841e-05	0.0002153207114026	0.0006567835693117	0.15958	0.07945	0.3528	0.0	0.0	111367858,111392961	REV3L	0.39705422,0.93725493	0.00040442000000001643,0.00010535000000000405
ENSG00000146425	2.6323929920497104e-05	2.6323929920497104e-05	4.076530715777957e-05	3.1391581061073e-06	9.950041954924e-06	4.076530715777957e-05	NA	NA	NA	NA	NA	NA	DYNLT1	NA	NA
ENSG00000186976	0.0003681685159283	0.0003681685159283	0.0003708786736163	2.752120267939642e-05	0.0001686471622747	0.0003708786736163	0.95471	1.09461	1.07278	0.0	0.0	43537416,43671982	EFCAB6	0.13351075,0.67769336	0.0027262799999999976,0.00026961999999997044
ENSG00000120798	0.0001175720063597	0.0001175720063597	0.0001269376970688	1.6522096226555372e-05	3.898368315301922e-05	0.0001269376970688	NA	NA	NA	NA	NA	NA	NR2C1	NA	NA
ENSG00000174970	6.603794052823626e-05	6.603794052823626e-05	6.630801883514681e-05	4.1605451576962514e-07	2.643821098920633e-05	6.630801883514681e-05	NA	NA	NA	NA	NA	NA	OR10AG1	NA	NA
ENSG00000185808	2.8889004220510257e-05	2.446418409142385e-05	2.972736299799454e-05	2.681587420845644e-06	1.244502981826783e-05	2.9820216366320808e-05	NA	NA	NA	0.0	1.0	NA	PIGP	NA	NA
ENSG00000149591	5.603075803895749e-05	5.603075803895749e-05	7.056007812989534e-05	3.930643789003808e-06	8.130919474493509e-06	7.056007812989534e-05	NA	NA	NA	NA	NA	NA	TAGLN	NA	NA
ENSG00000177025	5.027563484442753e-05	5.027563484442753e-05	5.053187442817406e-05	3.5940503288210856e-06	2.191160928330075e-05	5.053187442817406e-05	NA	NA	NA	NA	NA	NA	C19orf18	NA	NA
ENSG00000111707	6.704772090878446e-05	6.704772090878446e-05	6.8402130137159e-05	8.091635357124706e-06	2.6796232149772037e-05	6.8402130137159e-05	0.87829	0.68765	0.86608	0.0	0.0	118400707	SUDS3	0.53010892	0.0014227199999999884
ENSG00000057593	0.0001498916746936	0.0001498916746936	0.0001502135366098	8.999634160853695e-06	7.08676549124764e-05	0.0001502135366098	NA	NA	NA	0.0	1.0	NA	F7	NA	NA
ENSG00000171953	7.433090698687637e-05	2.661186464439342e-05	7.461214555440305e-05	6.292154935378608e-06	2.870731517767948e-05	7.853386113491399e-05	NA	NA	NA	NA	NA	NA	ATPAF2	NA	NA
ENSG00000239900	0.000131391087465	0.000131391087465	0.0001414076445732	1.5430622738297076e-05	4.199115018385613e-05	0.0001414076445732	0.31683	0.064	0.11054	0.0	1.0	40359280	ADSL	0.45640631	0.0005966599999999711
ENSG00000109670	0.0001492747354867	0.0001333084202389	0.000183523789676	2.010409347391105e-05	5.08041847872079e-05	0.000183523789676	1.58324	1.61321	1.74467	0.0	0.0	152328305,152332659	FBXW7	0.34961203,0.48777699	0.005066769999999998,0.0005691899999999972
ENSG00000197183	0.0001618394032988	0.0002214686757708	0.0002363569098432	1.0832595364448214e-05	0.0001045131622075	0.0002589305457862	NA	0.73145	0.77717	1.0	0.0	32520886	NOL4L	0.83794058	0.004222210000000004
ENSG00000013297	5.281749580235925e-05	5.281749580235925e-05	5.3164356702308825e-05	1.5561867403142835e-06	2.671409263163725e-05	5.3164356702308825e-05	0.39959	0.22618	0.30078	0.0	0.0	170432533	CLDN11	0.5608726	0.0020572200000000818
ENSG00000112183	5.697848737047999e-05	5.697848737047999e-05	8.609650013883384e-05	4.835964130184925e-06	7.2099747684498e-06	8.609650013883384e-05	NA	NA	NA	NA	NA	NA	RBM24	NA	NA
ENSG00000257138	7.183279425055993e-05	7.183279425055993e-05	7.222563542424798e-05	2.1012538688064648e-06	2.5092729969324725e-05	7.222563542424798e-05	NA	NA	NA	NA	NA	NA	TAS2R38	NA	NA
ENSG00000137804	9.565325450964556e-05	9.565325450964556e-05	9.588538793046124e-05	9.86433115339206e-06	3.223038624898195e-05	9.588538793046124e-05	0.70852	0.72151	0.93794	0.0	0.0	41380103	NUSAP1	0.92210138	0.010563710000000004
ENSG00000071794	0.0002038609093915	0.0002038609093915	0.0002061559053846	2.0609876485034445e-05	6.35558985672071e-05	0.0002061559053846	NA	NA	NA	0.0	1.0	NA	HLTF	NA	NA
ENSG00000146233	9.30756807177426e-05	9.30756807177426e-05	9.346495060803348e-05	9.278640676257138e-06	3.221610111539317e-05	9.346495060803348e-05	NA	NA	NA	NA	NA	NA	CYP39A1	NA	NA
ENSG00000270806	3.916269373330209e-05	3.916269373330209e-05	3.940732664600783e-05	4.741325120160073e-06	1.6759586572466783e-05	3.940732664600783e-05	NA	NA	NA	NA	NA	NA	C17orf50	NA	NA
ENSG00000171817	6.299342143215382e-05	6.299342143215382e-05	6.328715949157058e-05	1.6168985580660745e-06	1.9079135138924924e-05	6.328715949157058e-05	NA	NA	NA	NA	NA	NA	ZNF540	NA	NA
ENSG00000179163	0.0001058608752795	0.0001058608752795	0.0001061296143552	7.998335578373783e-06	4.559859282541663e-05	0.0001061296143552	0.97321	0.94042	0.91264	0.0	0.0	23848764,23854406	FUCA1	0.21685455,0.26984521	0.0008833200000000208,0.008681749999999988
ENSG00000080644	0.0001251480376763	0.0001251480376763	0.0001280791685246	7.135870637958639e-06	6.267155951598448e-05	0.0001280791685246	NA	NA	NA	NA	NA	NA	CHRNA3	NA	NA
ENSG00000144136	0.0001493135731937	0.0001493135731937	0.0001809542512717	1.221602127042468e-05	3.733999996947449e-05	0.0001809542512717	0.34626	0.74475	0.45776	0.0	0.0	112658881,112659639	SLC20A1	0.43305111,0.77143435	0.00020228999999999386,0.0005254700000000279
ENSG00000141255	7.230286442771203e-05	6.920611531194592e-05	7.255508631763673e-05	1.0176372040219286e-05	2.546860754687629e-05	7.255508631763673e-05	NA	NA	NA	NA	NA	NA	SPATA22	NA	NA
ENSG00000155729	0.0001181572504264	0.0001181572504264	0.0001183920623098	4.767663335214155e-06	4.71672790576208e-05	0.0001183920623098	NA	NA	NA	NA	NA	NA	KCTD18	NA	NA
ENSG00000164463	0.000122407077669	0.000122407077669	0.0001245752931015	9.94959554449936e-06	4.504950800310248e-05	0.0001245752931015	0.80223	0.64135	0.61409	0.0	0.0	173110641	CREBRF	0.83187845	0.0004766000000000492
ENSG00000147669	1.15307812685938e-05	1.15307812685938e-05	1.4908768951886467e-05	1.9298322657425847e-06	3.286919956664969e-06	1.4908768951886467e-05	NA	NA	NA	NA	NA	NA	POLR2K	NA	NA
ENSG00000262406	0.0001073536717396	0.0001073536717396	NA	6.886327210581793e-06	3.880333334146246e-05	0.0001073536717396	NA	NA	NA	NA	NA	NA	MMP12	NA	NA
ENSG00000196470	NA	NA	6.179659508367945e-06	2.49543427376846e-07	2.853455434334168e-06	6.179659508367945e-06	NA	NA	NA	NA	NA	NA	SIAH1	NA	NA
ENSG00000070182	0.0006993273756013	0.0007606641679476	0.0007707249196878	4.250943268686966e-05	0.0003209409714633	0.0007707249196878	1.57604	2.79349	2.89253	0.0	1.0	64753580,64772887,64782349,64786723,64799769	SPTB	0.05937235,0.27407857,0.44061086,0.54049768,0.84873043	0.0014057399999999956,0.00014248999999999512,0.0014306499999999778,8.341000000000598e-05,0.0015783400000000114
ENSG00000136828	0.0001357868909165	0.0001357868909165	0.0002010141501136	1.802739217846006e-05	4.1475992553815205e-05	0.0002010141501136	NA	0.22666	NA	0.0	1.0	126989975	RALGPS1	0.11434409	0.00021986000000000228
ENSG00000184347	0.0004934812790514	0.0004934812790514	0.0004991515842652	3.950642976027928e-05	0.0002298576204708	0.0004991515842652	0.17012	0.49839	0.11438	0.0	3.0	168687025	SLIT3	0.30185441	0.0027143199999999923
ENSG00000178301	5.346121963469795e-05	5.346121963469795e-05	5.378977770723705e-05	2.9708613760159398e-06	2.6077957776517416e-05	5.378977770723705e-05	NA	NA	NA	NA	NA	NA	AQP11	NA	NA
ENSG00000066185	7.69638356714357e-05	7.69638356714357e-05	7.929990142360575e-05	6.300190323022225e-06	2.437445559607008e-05	7.929990142360575e-05	0.83204	0.33624	0.89818	0.0	0.0	42449953	ZMYND12	0.79789348	0.01491788999999999
ENSG00000183691	5.259875469428268e-05	5.259875469428268e-05	5.292865199809572e-05	2.5833771274236285e-06	2.701988377251943e-05	5.292865199809572e-05	NA	NA	NA	NA	NA	NA	NOG	NA	NA
ENSG00000086598	4.0956817229952505e-05	4.0956817229952505e-05	4.25946970779769e-05	2.5217724888225447e-06	1.4309686162012173e-05	4.25946970779769e-05	NA	NA	NA	0.0	1.0	NA	TMED2	NA	NA
ENSG00000149483	3.4757962073324875e-05	3.4757962073324875e-05	3.561328444694569e-05	5.109167310067984e-06	1.2804390210107485e-05	3.561328444694569e-05	NA	NA	NA	NA	NA	NA	TMEM138	NA	NA
ENSG00000153982	5.897617402076869e-05	5.897617402076869e-05	5.9254734125747537e-05	8.85678282496713e-06	2.0554075181953718e-05	5.9254734125747537e-05	NA	NA	NA	0.0	1.0	NA	GDPD1	NA	NA
ENSG00000211455	9.406492621875724e-05	9.406492621875724e-05	9.456892358818206e-05	8.950529014142671e-06	2.872740364678857e-05	9.456892358818206e-05	0.6168	0.74746	0.62807	0.0	1.0	27322414	STK38L	0.96746175	0.009285180000000004
ENSG00000179119	0.0001545325574682	0.0001545325574682	0.0001549169168438	1.8320237417027533e-05	5.113943901611663e-05	0.0001549169168438	0.17681	0.32026	0.2268	0.0	0.0	18615871	SPTY2D1	0.82771707	0.00047258000000005573
ENSG00000284643	2.9945211285221508e-06	2.9945211285221508e-06	NA	3.209690953201293e-07	1.1160260616138016e-06	2.9945211285221508e-06	NA	NA	NA	NA	NA	NA	SCYGR2	NA	NA
ENSG00000100056	0.0001550236089353	0.0001550236089353	0.000155282973392	8.423318302636334e-06	6.561697549779561e-05	0.000155282973392	0.55103	0.96319	0.62924	0.0	0.0	19139946	ESS2	0.70430475	0.0013339100000000492
ENSG00000155545	0.0001155961938202	0.0001155537848299	0.0001189540930344	9.961202215540148e-06	4.5707070558605374e-05	0.0001189540930344	NA	NA	NA	NA	NA	NA	MIER3	NA	NA
ENSG00000196365	0.000343220869347	0.000343220869347	0.0003436556731006	1.87483450142626e-05	0.0001752701073347	0.0003436556731006	1.48737	1.77867	1.58243	1.0	0.0	5693595,5696251,5707105	LONP1	0.0979073,0.352094,0.64743447	0.0005845500000000031,0.00017537000000000802,0.00014678999999995224
ENSG00000285891	4.6681138105181854e-05	NA	NA	2.1369667027781067e-06	1.9146096702621757e-05	4.6681138105181854e-05	NA	NA	NA	NA	NA	NA	MSANTD5	NA	NA
ENSG00000184863	0.0003126542547506	0.0003126542547506	0.0004508164955367	2.4648998007227104e-05	2.5628868889324025e-05	0.0004508164955367	3.03752	2.73908	2.9311100000000003	0.0	0.0	155665222,155665222,155711435,155766588	RBM33	0.02370503,0.02370503,0.30068227,0.91621001	7.228999999999916e-05,7.228999999999916e-05,0.0024854699999999896,0.00015249999999999986
ENSG00000152760	4.268040787950875e-05	4.268040787950875e-05	4.298218132656912e-05	3.533338511069295e-06	1.2533865492772293e-05	4.298218132656912e-05	NA	NA	NA	NA	NA	NA	DYNLT5	NA	NA
ENSG00000189139	0.0001056760613637	0.0001056760613637	0.0001060376538077	4.1516169492033416e-08	4.079298460410749e-05	0.0001060376538077	NA	NA	NA	NA	NA	NA	FSCB	NA	NA
ENSG00000030582	0.0001655977326639	0.0001655977326639	0.0001735322315516	1.0882593332008506e-05	6.599954923171687e-05	0.0001735322315516	0.98858	1.45512	0.6587799999999999	0.0	0.0	44349292,44349432,44351115,44351742	GRN	0.06688481,0.0727784,0.44899518,0.5851598	0.0055951700000000035,0.0004038899999999901,0.0002932600000000174,0.005649189999999971
ENSG00000109689	0.0001804355223583	0.0001804355223583	0.0002011543229869	2.0246051988948305e-05	6.558885164104288e-05	0.0002011543229869	0.76784	0.73125	0.635	0.0	0.0	26995469	STIM2	0.17417067	0.00031956999999999125
ENSG00000198522	7.866108810593844e-05	7.866108810593844e-05	8.928476339165261e-05	8.870621548131136e-06	2.817072984725561e-05	8.928476339165261e-05	0.8713500000000001	0.7477800000000001	0.90023	0.0	0.0	27642469,27642511	GPN1	0.82247533,0.85897423	0.009999699999999945,0.0008249699999999249
ENSG00000162836	9.106549457556342e-05	9.106549457556342e-05	9.316317716097272e-05	7.100604214411638e-06	4.038942958022801e-05	9.336897236673432e-05	NA	NA	NA	NA	NA	NA	ACP6	NA	NA
ENSG00000128519	5.957257834809499e-05	5.957257834809499e-05	5.979444432914381e-05	1.0820988693407417e-06	2.2640151096322225e-05	5.979444432914381e-05	NA	NA	NA	NA	NA	NA	TAS2R16	NA	NA
ENSG00000187210	0.0001062653231243	0.0001062653231243	0.0001064706719196	5.012742658344544e-06	4.334332736010744e-05	0.0001064706719196	0.19377	0.08853	0.15393	0.0	0.0	76503091	GCNT1	0.54046892	0.0008427500000000032
ENSG00000163485	0.0001019695156079	0.0001019695156079	0.0001042783503242	2.6306966324360527e-06	5.2936687385739626e-05	0.0001042783503242	NA	NA	NA	0.0	1.0	NA	ADORA1	NA	NA
ENSG00000125691	3.172683528998181e-05	3.172683528998181e-05	4.0235417983725306e-05	4.931942371483706e-06	1.122900782153342e-05	4.0235417983725306e-05	NA	NA	NA	NA	NA	NA	RPL23	NA	NA
ENSG00000109193	6.327778487265294e-05	6.327778487265294e-05	6.37835678837763e-05	6.773831783571124e-06	2.349591988036772e-05	6.37835678837763e-05	NA	NA	NA	0.0	1.0	NA	SULT1E1	NA	NA
ENSG00000100055	0.0001316692011596	0.0001316692011596	0.0001658660253291	1.218655818239809e-05	4.447944189083032e-05	0.0001658660253291	NA	NA	NA	0.0	2.0	NA	CYTH4	NA	NA
ENSG00000172869	0.0007161307103954	0.0007161307103954	0.0007211778266564	5.8423517915057696e-05	0.0002378974722186	0.0007211778266564	0.6360100000000001	1.023	0.98771	0.0	0.0	119150089,119170934	DMXL1	0.4915401,0.68917935	0.00015350999999996784,0.0004982900000000123
ENSG00000166118	4.275629765169849e-05	4.275629765169849e-05	4.3042446733896267e-05	6.053771768617899e-06	1.2430298274254525e-05	4.3042446733896267e-05	NA	NA	NA	NA	NA	NA	SPATA19	NA	NA
ENSG00000116489	6.524868689746294e-05	6.524868689746294e-05	6.545582133449844e-05	4.875694657978371e-06	1.995722444420268e-05	6.545582133449844e-05	NA	NA	NA	NA	NA	NA	CAPZA1	NA	NA
ENSG00000154134	0.0003327337956512	0.0003327337956512	0.0003396504787706	2.514495998900829e-05	0.0001361819641423	0.0003396504787706	0.55699	0.7903899999999999	0.59512	0.0	1.0	124873849,124878101	ROBO3	0.44109993,0.76435504	0.0002076599999999984,0.0019057700000000288
ENSG00000163464	7.672768455679814e-05	7.672768455679814e-05	7.709284828415818e-05	8.213951813477577e-08	2.520567180676003e-05	7.709284828415818e-05	NA	NA	NA	NA	NA	NA	CXCR1	NA	NA
ENSG00000178209	0.0021389920668749	NA	0.0022518214088833	7.615627921325197e-05	0.0009742264686876	0.0022518214088833	8.441210000000002	10.3694	NA	0.0	9.0	143916338,143919395,143919614,143919746,143921681,143923504,143924255,143924336,143924515,143924540,143925059,143925281,143932143,143932143,143935034,143935046,143950258	PLEC	0.01346474,0.22334365,0.23835608,0.24668967,0.36341999,0.48678495,0.55002324,0.55881141,0.57644324,0.57958898,0.62117763,0.64064184,0.82061204,0.82061204,0.88902649,0.89122264,0.95012197	4.16299999999991e-05,0.0003984800000000066,0.0004896600000000029,0.00048529999999999407,0.000366550000000021,3.7269999999978154e-05,0.0003209499999999865,0.0004512100000000352,0.00046765999999998087,0.0004975900000000477,0.0006544000000000549,0.0004498200000000452,0.0002945899999999835,0.0002945899999999835,0.00044288000000003436,0.0005544899999999631,4.797999999994751e-05
ENSG00000163681	0.000172146127183	0.0001678668368524	0.0002319999440986	2.424990708759399e-05	3.167906937454468e-05	0.0002319999440986	0.50949	0.69238	0.43898	1.0	0.0	57858130	SLMAP	0.24856215	0.000492590000000015
ENSG00000187912	7.044847552373424e-05	7.044847552373424e-05	7.250687399177481e-05	8.98088492301858e-06	2.484095448982468e-05	7.250687399177481e-05	NA	NA	NA	NA	NA	NA	CLEC17A	NA	NA
ENSG00000182645	4.4225880769631535e-05	4.4225880769631535e-05	4.456917038618394e-05	5.564505943206406e-06	1.5398481187722606e-05	4.456917038618394e-05	NA	NA	NA	NA	NA	NA	CCDC172	NA	NA
ENSG00000108443	8.024941639682697e-05	8.024941639682697e-05	8.07668060789911e-05	1.0176818450643923e-05	2.409544908066668e-05	8.07668060789911e-05	NA	NA	NA	0.0	1.0	NA	RPS6KB1	NA	NA
ENSG00000074621	0.0002198209748935	0.0002198209748935	0.0002246631887696	1.3373117091105872e-05	9.135298288903472e-05	0.0002246631887696	1.99097	3.02585	2.3346	0.0	2.0	65625255,65625898,65650664,65652687,65652748	SLC24A1	0.39022306,0.59959942,0.78990037,0.87822344,0.90041251	0.00046893000000003404,0.00032388999999999335,0.0038746900000000695,0.0007192999999999783,0.0007689800000000302
ENSG00000186038	0.0001049894821306	0.0001119235752567	0.0001219914695637	5.21184170773645e-06	5.238001358620666e-05	0.0001219914695637	NA	NA	NA	NA	NA	NA	HTR3E	NA	NA
ENSG00000099624	5.475179217234811e-05	5.475179217234811e-05	5.514418693561152e-05	3.5583374948494446e-06	3.19696825609889e-05	5.514418693561152e-05	NA	NA	NA	NA	NA	NA	ATP5F1D	NA	NA
ENSG00000104413	0.0001357846588644	0.0001357846588644	0.0001715666864518	1.5842659560244913e-05	1.9140739777525987e-05	0.0001715666864518	NA	0.00762	NA	0.0	0.0	94668166	ESRP1	0.47702335	0.0004891700000000387
ENSG00000138796	7.070248305535753e-05	7.070248305535753e-05	8.432871485723762e-05	7.250151706667889e-06	3.607799769900162e-05	8.432871485723762e-05	0.49455	0.74664	0.48899	0.0	0.0	108023549	HADH	0.63841951	0.0012228399999999473
ENSG00000108244	0.0001111941406228	0.0001111941406228	0.0001115427871644	8.829105378639108e-06	4.404508454765027e-05	0.0001115427871644	NA	NA	NA	NA	NA	NA	KRT23	NA	NA
ENSG00000186652	3.739669409340444e-05	3.739669409340444e-05	3.739669409340444e-05	2.2003569830777704e-06	1.1046425957853408e-05	3.739669409340444e-05	NA	NA	NA	NA	NA	NA	PRG2	NA	NA
ENSG00000135924	0.0001006512656239	0.0001006512656239	0.0001037707816713	7.421126899307128e-06	3.123712305414565e-05	0.0001037707816713	NA	NA	NA	NA	NA	NA	DNAJB2	NA	NA
ENSG00000138642	0.0002089174002715	0.0002089174002715	0.0002340619138501	1.7516698652665624e-05	6.026451450629572e-05	0.0002340619138501	NA	NA	NA	NA	NA	NA	HERC6	NA	NA
ENSG00000147874	0.0001098776762805	0.0001098776762805	0.0001102856954086	1.27624276301908e-05	3.4158432873025904e-05	0.0001102856954086	NA	NA	NA	NA	NA	NA	HAUS6	NA	NA
ENSG00000170627	3.365443550360115e-05	3.365443550360115e-05	3.404459821474133e-05	5.102917564122944e-06	1.2291018221765129e-05	3.404459821474133e-05	NA	NA	NA	NA	NA	NA	GTSF1	NA	NA
ENSG00000130332	3.105141631749308e-05	3.105141631749308e-05	3.139381311319619e-05	2.915060072935249e-06	1.5950690883009102e-05	3.139381311319619e-05	NA	NA	NA	NA	NA	NA	LSM7	NA	NA
