ENS_ID	AM_lambda	PAI_lambda	REVEL_lambda	Lof_lambda	syn_lambda	missense_lambda	AM_y	REVEL_y	PAI_y	Lof_varN	syn_varN	missense_positions	Gene_Name	missense_MTs	missense_MTs_by_pos
ENSG00000164900	9.77040640004667e-05	9.77040640004667e-05	0.0001025061009383	3.8069881013769975e-06	4.1520633596279726e-05	0.0001025061009383	NA	NA	NA	NA	NA	NA	GBX1	NA	NA
ENSG00000115750	0.0001162184899522	0.0001162184899522	0.0001183085835604	1.404942888444386e-05	4.243131086255654e-05	0.0001183085835604	NA	NA	NA	NA	NA	NA	TAF1B	NA	NA
ENSG00000121895	6.079708214289776e-05	6.079708214289776e-05	6.113546124477904e-05	4.415891920593486e-06	2.4275352481798785e-05	6.113546124477904e-05	NA	NA	NA	NA	NA	NA	TMEM156	NA	NA
ENSG00000147596	0.0001340624074461	0.0001340624074461	0.0001342815949646	8.388944699938616e-06	5.348666502890276e-05	0.0001342815949646	NA	NA	NA	NA	NA	NA	PRDM14	NA	NA
ENSG00000174429	0.0001085589798861	0.0001085589798861	0.0001088866451378	7.024268031797262e-06	4.127019734805366e-05	0.0001088866451378	NA	NA	NA	NA	NA	NA	ABRA	NA	NA
ENSG00000111452	0.000242895483333	0.000242895483333	0.0003140184850083	1.6489061855131607e-05	9.725229665072513e-05	0.0003140184850083	NA	NA	NA	NA	NA	NA	ADGRD1	NA	NA
ENSG00000203965	0.0001148627414925	0.0001148627414925	0.0001191911369699	1.4952963583926382e-05	3.987605759188568e-05	0.0001191911369699	NA	NA	NA	NA	NA	NA	EFCAB7	NA	NA
ENSG00000150907	0.000174504067046	0.000174504067046	0.0001748567312815	8.066636373344554e-06	7.956239075329697e-05	0.0001748567312815	NA	NA	NA	NA	NA	NA	FOXO1	NA	NA
ENSG00000197121	0.0001832260339227	0.0001832260339227	0.0001851022969375	1.956572250178853e-05	6.181802278406192e-05	0.0001851022969375	NA	NA	NA	NA	NA	NA	PGAP1	NA	NA
ENSG00000161940	0.0001261413008712	0.0001261413008712	0.0001272836651479	7.018018285852223e-06	5.119657955047141e-05	0.0001272836651479	NA	NA	NA	NA	NA	NA	BCL6B	NA	NA
ENSG00000128815	0.0008262186459859	0.0008262186459859	0.0011209088988385	5.528882391319686e-05	0.0001200951180798	0.0011209088988385	NA	NA	NA	NA	NA	NA	WDFY4	NA	NA
ENSG00000204889	0.0001128239850832	0.0001128239850832	0.0001130654931229	7.395235094677686e-06	4.922389188396287e-05	0.0001130654931229	NA	NA	NA	NA	NA	NA	KRT40	NA	NA
ENSG00000167476	7.674509456335931e-05	7.674509456335931e-05	7.713302522237628e-05	3.947607385140336e-06	3.816853771761655e-05	7.713302522237628e-05	NA	NA	NA	NA	NA	NA	JSRP1	NA	NA
ENSG00000288558	9.58711027968728e-05	9.58711027968728e-05	0.0001279211392342	5.381031258677096e-06	NA	0.0001279211392342	NA	NA	NA	NA	NA	NA	DUS4L-BCAP29	NA	NA
ENSG00000173599	0.0004165522633931	0.0004165522633931	0.0004402321043684	2.0453186425983838e-05	0.0001876155876283	0.0004402321043684	NA	NA	NA	NA	NA	NA	PC	NA	NA
ENSG00000170185	0.0002018569729953	0.0002018569729953	0.0002043399077772	1.4970820000912236e-05	8.170605361244493e-05	0.0002043399077772	NA	NA	NA	NA	NA	NA	USP38	NA	NA
ENSG00000205744	0.0001999070522605	0.0001999070522605	0.0002002882867631	1.205888480094945e-05	8.424612892867803e-05	0.0002002882867631	NA	NA	NA	NA	NA	NA	DENND1C	NA	NA
ENSG00000122705	6.458666023771374e-05	6.458666023771374e-05	6.493530677936187e-05	4.869444912033335e-06	2.621188090391104e-05	6.493530677936187e-05	NA	NA	NA	NA	NA	NA	CLTA	NA	NA
ENSG00000214595	0.0006224791602299	0.0006224791602299	0.0006228108431754	5.917795153270849e-05	0.000246467659551	0.0006228108431754	NA	NA	NA	NA	NA	NA	EML6	NA	NA
ENSG00000124279	0.0001332914566427	0.0001332914566427	0.0001336066224025	8.17466769610876e-06	5.253045389931202e-05	0.0001336066224025	NA	NA	NA	NA	NA	NA	FASTKD3	NA	NA
ENSG00000072210	0.0001091348493339	0.0001091348493339	0.0001148172076292	8.973742356224248e-06	4.328797246745131e-05	0.0001148172076292	NA	NA	NA	NA	NA	NA	ALDH3A2	NA	NA
ENSG00000104938	5.3106769757529496e-05	5.3106769757529496e-05	5.462322597005032e-05	3.539588257014333e-06	2.4780689082497477e-05	5.462322597005032e-05	NA	NA	NA	NA	NA	NA	CLEC4M	NA	NA
ENSG00000145088	5.1008640761695416e-05	5.1008640761695416e-05	5.432948791063338e-05	5.116756287286951e-06	1.531857372171105e-05	5.432948791063338e-05	NA	NA	NA	NA	NA	NA	EAF2	NA	NA
ENSG00000129128	3.595478842179948e-05	3.595478842179948e-05	3.619808210323129e-05	2.5150763324528623e-06	1.85130867204744e-05	3.619808210323129e-05	NA	NA	NA	NA	NA	NA	SPCS3	NA	NA
ENSG00000187824	3.2208512138174284e-05	3.2208512138174284e-05	3.2524570718823304e-05	4.433301927154664e-06	1.4345845406408458e-05	3.2524570718823304e-05	NA	NA	NA	NA	NA	NA	TMEM220	NA	NA
ENSG00000003402	9.11056715137819e-05	9.11056715137819e-05	0.0001172197885346	1.4772613772369584e-05	3.316561608861429e-05	0.0001172197885346	NA	NA	NA	NA	NA	NA	CFLAR	NA	NA
ENSG00000274618	NA	2.4207944507677314e-05	2.4564180026544444e-05	7.919320933211534e-07	9.235785275491176e-06	2.4564180026544444e-05	NA	NA	NA	NA	NA	NA	H4C6	NA	NA
ENSG00000108861	5.511204538503704e-05	5.511204538503704e-05	5.590487029920747e-05	2.0017043441105136e-06	2.633509018111321e-05	5.590487029920747e-05	NA	NA	NA	NA	NA	NA	DUSP3	NA	NA
ENSG00000067715	9.742684312676224e-05	9.742684312676224e-05	0.0001148439922547	8.65411249217805e-06	2.9770664809185128e-05	0.0001148439922547	NA	NA	NA	NA	NA	NA	SYT1	NA	NA
ENSG00000221963	9.63867068373382e-05	9.63867068373382e-05	9.664919616702977e-05	4.749806918228339e-07	4.549948971114525e-05	9.664919616702977e-05	NA	NA	NA	NA	NA	NA	APOL6	NA	NA
ENSG00000073756	0.0001444160044249	0.0001444160044249	0.0001447539371164	1.2104418664263296e-05	5.1153277739280674e-05	0.0001447539371164	NA	NA	NA	NA	NA	NA	PTGS2	NA	NA
ENSG00000213523	5.180548336968776e-05	5.180548336968776e-05	5.180548336968776e-05	4.435087568853245e-06	1.982865824190472e-05	5.180548336968776e-05	NA	NA	NA	NA	NA	NA	SRA1	NA	NA
ENSG00000100206	7.191404094784585e-05	7.191404094784585e-05	7.220152926131757e-05	8.105920490713357e-06	2.3387442147178857e-05	7.220152926131757e-05	NA	NA	NA	NA	NA	NA	DMC1	NA	NA
ENSG00000137168	4.2688889677577e-05	4.2688889677577e-05	4.318261960723493e-05	4.45249757541442e-06	1.594310190579014e-05	4.318261960723493e-05	NA	NA	NA	NA	NA	NA	PPIL1	NA	NA
ENSG00000180398	3.1400955679990545e-05	3.1582644722821256e-05	3.544766617940214e-05	2.195446468406669e-06	1.455744394769043e-05	3.544766617940214e-05	NA	NA	NA	NA	NA	NA	MCFD2	NA	NA
ENSG00000173898	0.0008574508585254	0.0008574508585254	0.0008719328591113	5.790746746416751e-05	0.0003578024194576	0.0008719328591113	0.24239	0.37181	0.37726	0.0	0.0	66700714	SPTBN2	0.51801471	0.0008821300000000365
ENSG00000102539	0.0001007807246471	0.0001007807246471	0.0001171684513358	3.111927070203925e-06	5.194699547430047e-05	0.0001171684513358	NA	NA	NA	NA	NA	NA	MLNR	NA	NA
ENSG00000122482	0.0002744593788179	0.0002744593788179	0.0002758320908737	2.1638852513842403e-05	9.753442803910156e-05	0.0002758320908737	NA	NA	NA	NA	NA	NA	ZNF644	NA	NA
ENSG00000255245	4.630793899017823e-05	4.775788004942685e-05	4.825741331460518e-05	1.4892251766174556e-06	1.6243982532001204e-05	4.885024635853443e-05	NA	NA	NA	NA	NA	NA	FXYD6-FXYD2	NA	NA
ENSG00000144567	0.0001295308952255	0.0001295308952255	0.0001502010371179	7.91396400811578e-06	4.366697491797545e-05	0.0001502010371179	0.0128	0.09382	0.13502	0.0	0.0	219182249	RETREG2	0.77336654	0.0013225800000000731
ENSG00000111218	9.912230991956586e-05	9.912230991956586e-05	0.0001019168391778	6.886773621006439e-06	4.126216196041005e-05	0.0001019168391778	NA	NA	NA	NA	NA	NA	PRMT8	NA	NA
ENSG00000149043	0.0001560789231792	0.0001560789231792	0.0002347837595067	8.909459255075301e-06	6.895701829499354e-06	0.0002347837595067	NA	NA	NA	NA	NA	NA	SYT8	NA	NA
ENSG00000142623	0.0001955317836885	0.0001955317836885	0.0001957514176174	1.229637514686088e-05	8.356446021024439e-05	0.0001957514176174	NA	NA	NA	NA	NA	NA	PADI1	NA	NA
ENSG00000140948	0.0003277005181133	0.0003277005181133	0.0003281237151959	1.562927537726433e-05	0.0001705238716999	0.0003281237151959	NA	NA	NA	NA	NA	NA	ZCCHC14	NA	NA
ENSG00000144048	7.22385813265626e-05	7.22385813265626e-05	7.347558461325539e-05	8.973742356224246e-06	2.0742460381154107e-05	7.347558461325539e-05	NA	NA	NA	NA	NA	NA	DUSP11	NA	NA
ENSG00000153561	4.999127140392842e-05	4.999127140392842e-05	4.999127140392842e-05	5.528346698810124e-06	1.738902527121697e-05	4.999127140392842e-05	NA	NA	NA	NA	NA	NA	RMND5A	NA	NA
ENSG00000146857	8.193238369774067e-05	8.193238369774067e-05	8.244263081311052e-05	7.0309641881669445e-06	3.716500708301343e-05	8.244263081311052e-05	NA	NA	NA	NA	NA	NA	STRA8	NA	NA
ENSG00000278705	NA	2.3468688844464345e-05	2.386822617452209e-05	7.597905427466759e-07	9.454526383567484e-06	2.386822617452209e-05	NA	0.49754	0.7535	0.0	0.0	26027095	H4C2	0.49402435	0.0017019799999999918
ENSG00000113163	0.0001429959728641	0.0001429959728641	0.0001844755367013	1.893940867601092e-05	5.9279733109527694e-05	0.0001844755367013	0.85351	0.85163	0.7445	0.0	0.0	75426423	CERT1	0.6512431	0.000532379999999999
ENSG00000276234	0.0001071465373025	0.0001071465373025	0.000112697650933	1.4392272090571594e-05	3.297990935196173e-05	0.0001127338101774	NA	NA	NA	NA	NA	NA	TADA2A	NA	NA
ENSG00000169976	1.837246743671111e-05	1.837246743671111e-05	1.85921013656367e-05	9.231767581669364e-07	8.267967474859688e-06	1.85921013656367e-05	NA	NA	NA	NA	NA	NA	SF3B5	NA	NA
ENSG00000173418	3.8422098838815264e-05	3.8422098838815264e-05	3.993543017836355e-05	3.799399124158023e-06	1.642433234355801e-05	3.993543017836355e-05	NA	NA	NA	NA	NA	NA	NAA20	NA	NA
ENSG00000108219	8.429344843369072e-05	8.429344843369072e-05	8.605453755891729e-05	6.681871236094148e-06	4.0920657985556246e-05	8.605453755891729e-05	NA	NA	NA	NA	NA	NA	TSPAN14	NA	NA
ENSG00000188010	1.5368571689271358e-05	3.133801181011552e-05	1.8134530680375e-05	3.032912425041665e-06	5.192199649052048e-06	3.218395956481874e-05	NA	NA	NA	NA	NA	NA	MORN2	NA	NA
ENSG00000067064	4.799269193279039e-05	4.799269193279039e-05	7.024312672839705e-05	6.277423391365303e-06	2.595028439506876e-05	7.024312672839705e-05	NA	NA	NA	NA	NA	NA	IDI1	NA	NA
ENSG00000161513	0.0001555267134839	0.0001555267134839	0.0001908355460212	1.2743678392355696e-05	5.913732818406579e-05	0.0001909650050444	NA	NA	NA	NA	NA	NA	FDXR	NA	NA
ENSG00000198326	6.669371744204072e-06	NA	6.917575940306982e-06	1.8927802004970075e-07	1.5664541800811311e-06	6.917575940306982e-06	NA	NA	NA	NA	NA	NA	TMEM239	NA	NA
ENSG00000151846	4.237059904480484e-05	4.237059904480484e-05	4.25978219509494e-05	2.0142038360005883e-06	1.7523394809035292e-05	4.25978219509494e-05	NA	NA	NA	NA	NA	NA	PABPC3	NA	NA
ENSG00000138622	0.0003990516355157	0.0003990516355157	0.0003994181384743	1.2349051576969046e-05	0.0001977883883851	0.0003994181384743	NA	NA	NA	0.0	1.0	NA	HCN4	NA	NA
ENSG00000124003	6.841730809159711e-05	6.841730809159711e-05	6.876774027494383e-05	6.16492796435463e-06	2.406732522391395e-05	6.876774027494383e-05	NA	NA	NA	NA	NA	NA	MOGAT1	NA	NA
ENSG00000173214	0.0001017913978485	0.0001017913978485	0.0001020476374322	3.0561257671232342e-06	4.3506713575527626e-05	0.0001020476374322	NA	NA	NA	NA	NA	NA	MFSD4B	NA	NA
ENSG00000165637	2.939880492545544e-05	2.939880492545544e-05	3.6236026989326095e-05	4.597134552999563e-06	1.187898139981731e-05	3.6236026989326095e-05	NA	NA	NA	NA	NA	NA	VDAC2	NA	NA
ENSG00000179902	3.66319930359867e-05	3.402584897690624e-05	4.069209584813767e-05	3.597621612218252e-06	1.105624698719561e-05	4.069209584813767e-05	NA	NA	NA	NA	NA	NA	CFAP276	NA	NA
ENSG00000180347	0.0002268814021697	0.0002268814021697	0.000233653894722	1.899163869569445e-05	8.625943994382944e-05	0.000233653894722	NA	NA	NA	NA	NA	NA	ITPRID1	NA	NA
ENSG00000178878	6.786241993376255e-05	6.054932435721946e-05	6.842668271051452e-05	2.940951877564692e-06	3.152461136761736e-05	6.842668271051452e-05	NA	NA	NA	NA	NA	NA	APOLD1	NA	NA
ENSG00000112029	9.618448291497367e-05	9.618448291497367e-05	9.653223663577254e-05	1.060358681660506e-05	3.4106202853342354e-05	9.653223663577254e-05	NA	NA	NA	NA	NA	NA	FBXO5	NA	NA
ENSG00000082196	5.461920827622856e-05	4.068584610219272e-06	7.452152423820035e-05	6.337242388267806e-06	2.952915676945189e-05	7.452152423820035e-05	NA	NA	NA	NA	NA	NA	C1QTNF3	NA	NA
ENSG00000197696	2.741138571493356e-05	2.741138571493356e-05	3.5686942167012184e-05	2.3316016479235526e-06	1.5486424041377746e-05	3.5686942167012184e-05	NA	NA	NA	NA	NA	NA	NMB	NA	NA
ENSG00000162441	3.0931331913263495e-05	3.0931331913263495e-05	3.11148065977928e-05	3.265045845857336e-06	1.2732071721314898e-05	3.11148065977928e-05	NA	NA	NA	NA	NA	NA	LZIC	NA	NA
ENSG00000223953	5.778291895569117e-05	5.778291895569117e-05	5.830075504827998e-05	1.5454728901227912e-06	3.074473235576164e-05	5.830075504827998e-05	NA	NA	NA	NA	NA	NA	C1QTNF5	NA	NA
ENSG00000123352	0.0001212767664738	0.0001212767664738	0.0001381457236003	1.3839615984860447e-05	4.405535198741696e-05	0.0001381457236003	NA	NA	NA	NA	NA	NA	SPATS2	NA	NA
ENSG00000116273	9.942899388129704e-05	9.942899388129704e-05	9.9824513517533e-05	4.51722708698802e-06	4.427543232676727e-05	9.9824513517533e-05	NA	NA	NA	NA	NA	NA	PHF13	NA	NA
ENSG00000100228	8.267253218180269e-05	8.267253218180269e-05	9.904418809525284e-05	7.592994912795661e-06	3.2543319956658434e-05	9.904418809525284e-05	NA	NA	NA	NA	NA	NA	RAB36	NA	NA
ENSG00000100170	0.0001796025205059	0.0001796025205059	0.0001800011650151	1.1553994610675385e-05	7.76397010543489e-05	0.0001800011650151	NA	NA	NA	NA	NA	NA	SLC5A1	NA	NA
ENSG00000104067	0.0004422351479438	0.0004422351479438	0.0004546520539053	4.41553479225376e-05	0.0001689779523993	0.0004546520539053	NA	NA	NA	NA	NA	NA	TJP1	NA	NA
ENSG00000155660	0.0001648812439323	0.0001648812439323	0.0001741759553839	1.0282171310860284e-05	8.342741220987814e-05	0.0001741759553839	0.59957	0.61472	0.75161	0.0	0.0	149011975	PDIA4	0.56260348	0.004551860000000074
ENSG00000153130	3.041260299982544e-05	2.0540236458789736e-05	3.55061459450307e-05	1.867781216716857e-06	1.3122234432455091e-05	3.55061459450307e-05	NA	NA	NA	NA	NA	NA	SCOC	NA	NA
ENSG00000284922	9.08936265620748e-05	3.5518645436920816e-05	0.0001276648996505	7.509962573811594e-06	1.1793270598285372e-05	0.0001276648996505	NA	NA	NA	NA	NA	NA	LRTOMT	NA	NA
ENSG00000139890	9.936872847397004e-05	9.936872847397004e-05	0.000109441979706	8.424211123485625e-06	2.965593733005125e-05	0.000109441979706	NA	NA	NA	NA	NA	NA	REM2	NA	NA
ENSG00000151348	0.0001950951942932	0.0001950951942932	0.0002002311462287	1.4940910502460946e-05	7.191404094784542e-05	0.0002002311462287	NA	NA	NA	NA	NA	NA	EXT2	NA	NA
ENSG00000187097	8.011326121731015e-05	8.011326121731015e-05	8.885442374229429e-05	1.0954018999951793e-05	2.863142540548982e-05	8.885442374229429e-05	NA	NA	NA	NA	NA	NA	ENTPD5	NA	NA
ENSG00000204308	3.009431236705314e-05	3.009431236705314e-05	3.009431236705314e-05	2.768191043226873e-06	9.788887791626975e-06	3.009431236705314e-05	NA	NA	NA	NA	NA	NA	RNF5	NA	NA
ENSG00000105605	7.91025880159123e-05	7.91025880159123e-05	8.154579226999727e-05	4.154741822175861e-06	4.1821960632915504e-05	8.154579226999727e-05	NA	NA	NA	NA	NA	NA	CACNG7	NA	NA
ENSG00000186891	8.759911762819055e-05	9.787548560353062e-05	0.0001267952921433	8.139847682986414e-06	3.9476073851403325e-05	0.0001267952921433	NA	NA	NA	NA	NA	NA	TNFRSF18	NA	NA
ENSG00000164068	0.0003865414297754	0.0003865414297754	0.0003906015325876	2.540164598317945e-05	0.0001402576913193	0.0003906015325876	NA	NA	NA	NA	NA	NA	RNF123	NA	NA
ENSG00000163060	0.0002083959928955	0.0002083959928955	0.000232427158875	9.807190619037444e-06	9.21283977966441e-05	0.000232427158875	NA	NA	NA	NA	NA	NA	TEKT4	NA	NA
ENSG00000120329	7.04350832109948e-05	7.04350832109948e-05	7.07939971924098e-05	3.517267735782057e-06	3.463162792315012e-05	7.07939971924098e-05	NA	NA	NA	NA	NA	NA	SLC25A2	NA	NA
ENSG00000184465	NA	0.0002443878333826	0.0002854495570623	1.570605797030335e-05	7.674330892166073e-05	0.0002854495570623	NA	NA	NA	NA	NA	NA	WDR27	NA	NA
ENSG00000205143	8.904861227701485e-05	8.904861227701485e-05	8.936690290978711e-05	5.638610073697566e-06	3.753284927292129e-05	8.936690290978711e-05	NA	NA	NA	NA	NA	NA	ARID3C	NA	NA
ENSG00000166391	0.000105511335917	0.000105511335917	0.000105843465273	6.17028488945038e-06	3.861762660480996e-05	0.000105843465273	NA	NA	NA	NA	NA	NA	MOGAT2	NA	NA
ENSG00000089116	9.448946253259436e-05	9.448946253259436e-05	9.49233734653498e-05	4.839535413582085e-06	4.562894873429239e-05	9.49233734653498e-05	NA	NA	NA	NA	NA	NA	LHX5	NA	NA
ENSG00000106003	0.0001431602519004	0.0001431602519004	0.000158701584424	6.823383340706776e-06	7.185556118221683e-05	0.000158701584424	NA	NA	NA	NA	NA	NA	LFNG	NA	NA
ENSG00000129484	0.0001211142730793	0.0001211142730793	0.0001323486378259	1.327401397683458e-05	3.071214439476252e-05	0.0001323486378259	NA	NA	NA	NA	NA	NA	PARP2	NA	NA
ENSG00000170234	0.0001875084491264	0.0001875084491264	0.0001976370552511	1.1926747315254374e-05	7.781112265741266e-05	0.0001976370552511	0.32852	0.62018	0.47256	0.0	0.0	160094006	PWWP2A	0.70890734	0.000521769999999977
ENSG00000010379	0.0001623474183621	0.0001623474183621	0.0001718800665699	1.0605818868728289e-05	7.201805457678782e-05	0.0001718800665699	NA	NA	NA	NA	NA	NA	SLC6A13	NA	NA
ENSG00000153187	0.0001815515484199	0.0001763638128751	0.0001833121911347	1.716448082762031e-05	6.948512182734912e-05	0.0001833121911347	NA	NA	NA	NA	NA	NA	HNRNPU	NA	NA
ENSG00000186687	1.266912785143988e-05	1.266912785143988e-05	1.304813030196393e-05	1.829836330621988e-06	3.755650902542767e-06	1.304813030196393e-05	NA	NA	NA	NA	NA	NA	LYRM7	NA	NA
ENSG00000244274	7.154352029538958e-05	4.489326435447661e-05	0.0001045051268199	5.359157147869468e-06	1.2487438808609152e-05	0.0001045051268199	NA	NA	NA	NA	NA	NA	DBNDD2	NA	NA
ENSG00000133103	0.0001518308815783	0.0001518308815783	0.0001593622718525	1.604845476600649e-05	5.195592368279331e-05	0.0001593622718525	NA	NA	NA	NA	NA	NA	COG6	NA	NA
ENSG00000256463	0.0005257616632679	NA	0.0005261375408455	1.1083031612674352e-05	0.0003383666023894	0.0005261375408455	NA	NA	NA	NA	NA	NA	SALL3	NA	NA
ENSG00000165643	0.0001223352055907	0.0001223352055907	0.0001380265320169	6.761778702105696e-06	7.101988086728053e-05	0.0001380265320169	NA	NA	NA	NA	NA	NA	SOHLH1	NA	NA
ENSG00000145817	5.017519249888223e-05	5.017519249888223e-05	5.137960782457583e-05	3.963231750002929e-06	2.1616978403034705e-05	5.137960782457583e-05	NA	NA	NA	NA	NA	NA	YIPF5	NA	NA
ENSG00000126856	8.240334669574124e-05	8.240334669574124e-05	8.886647682375925e-05	9.089809066632084e-06	2.659088335443511e-05	8.886647682375925e-05	NA	NA	NA	NA	NA	NA	PRDM7	NA	NA
ENSG00000100014	0.0002875110804033	0.0002959268097287	0.0002999007553289	2.783502920792218e-05	9.616082316246724e-05	0.0002999945015181	NA	NA	NA	NA	NA	NA	SPECC1L	NA	NA
ENSG00000128203	0.0001290550217128	0.0001290550217128	0.0001294469700657	6.3908116392252695e-06	6.185864613270496e-05	0.0001294469700657	NA	NA	NA	NA	NA	NA	ASPHD2	NA	NA
ENSG00000164638	0.0002330628473197	0.0002330628473197	0.0002359167491645	9.253195282052349e-06	0.000124403425088	0.0002359167491645	NA	NA	NA	NA	NA	NA	SLC29A4	NA	NA
ENSG00000137474	0.0007308756467214	0.0007184181174113	0.0007639412668749	4.616196278131928e-05	0.0003226690262171	0.0007639412668749	NA	NA	NA	NA	NA	NA	MYO7A	NA	NA
ENSG00000110079	4.800831629765297e-05	4.800831629765297e-05	4.841722824662827e-05	5.379245616978515e-06	1.9621970215293872e-05	4.841722824662827e-05	NA	NA	NA	NA	NA	NA	MS4A4A	NA	NA
ENSG00000188001	6.232782348900737e-05	6.232782348900737e-05	7.871778222986801e-05	4.016801000960397e-06	1.1591493086345598e-05	7.871778222986801e-05	NA	NA	NA	NA	NA	NA	TPRG1	NA	NA
ENSG00000065361	0.0003429427556524	0.0003429427556524	0.0003556891125073	3.218351315439413e-05	0.0001150033607763	0.0003556891125073	NA	NA	NA	NA	NA	NA	ERBB3	NA	NA
ENSG00000189058	4.53892263362578e-05	4.53892263362578e-05	5.136889397438444e-05	3.266385077131274e-06	2.508335535040716e-05	5.136889397438444e-05	NA	NA	NA	NA	NA	NA	APOD	NA	NA
ENSG00000165832	7.049311656619892e-05	7.049311656619892e-05	7.078506898391712e-05	6.45107704655241e-06	3.18241527625545e-05	7.078506898391712e-05	NA	NA	NA	NA	NA	NA	TRUB1	NA	NA
ENSG00000124664	0.0001212481962066	0.0001212481962066	0.0001215937178753	4.570796337945486e-06	5.692491811952266e-05	0.0001215937178753	NA	NA	NA	NA	NA	NA	SPDEF	NA	NA
ENSG00000175548	4.367322466392033e-05	4.367322466392033e-05	4.391116142025637e-05	2.9945211285221508e-06	1.5450711207406115e-05	4.391116142025637e-05	NA	NA	NA	NA	NA	NA	ALG10B	NA	NA
ENSG00000203546	NA	NA	1.6249339457096945e-06	NA	3.843593756197932e-07	1.6249339457096945e-06	NA	NA	NA	NA	NA	NA	ENSG00000203546	NA	NA
ENSG00000214814	0.0004152701726535	0.0004152701726535	0.0004154545401588	3.633245164104962e-05	0.0001693819538336	0.0004154545401588	NA	NA	NA	NA	NA	NA	FER1L6	NA	NA
ENSG00000167286	3.919572810472586e-05	3.919572810472586e-05	5.118318723773187e-05	5.694411376778255e-06	8.270199526982913e-06	5.118318723773187e-05	NA	NA	NA	NA	NA	NA	CD3D	NA	NA
ENSG00000131470	4.450801215800749e-05	4.450801215800749e-05	4.480130380699959e-05	4.860963113965071e-06	1.8233633794646305e-05	4.480130380699959e-05	NA	NA	NA	NA	NA	NA	PSMC3IP	NA	NA
ENSG00000142583	0.0001488693948212	0.0001488693948212	0.0001703412898362	8.009942249414568e-06	8.606301935698537e-05	0.0001703412898362	NA	NA	NA	NA	NA	NA	SLC2A5	NA	NA
ENSG00000143321	5.559997197917461e-05	5.559997197917461e-05	8.645987822449552e-05	5.746194986037141e-06	2.138395216136972e-05	8.645987822449552e-05	NA	NA	NA	NA	NA	NA	HDGF	NA	NA
ENSG00000184014	0.0003229136591298	0.0003229136591298	0.0003671890914566	2.6183310636733804e-05	7.65241214031597e-05	0.0003671890914566	NA	NA	NA	NA	NA	NA	DENND5A	NA	NA
ENSG00000123268	5.4861609136810906e-05	5.4861609136810906e-05	5.512499128735176e-05	6.832311549199691e-06	2.021078556540132e-05	5.512499128735176e-05	NA	NA	NA	NA	NA	NA	ATF1	NA	NA
ENSG00000197614	4.974619208079792e-05	4.974619208079792e-05	6.395811435981282e-05	7.020696748400097e-06	2.929345206523905e-06	6.395811435981282e-05	NA	NA	NA	NA	NA	NA	MFAP5	NA	NA
ENSG00000118690	0.0001848442717121	0.0001848442717121	0.000191236868993	1.3372670680681227e-05	7.512060702807422e-05	0.000191236868993	NA	NA	NA	NA	NA	NA	ARMC2	NA	NA
ENSG00000105697	2.0342923051096403e-05	2.0342923051096403e-05	2.0563449800871293e-05	1.8008196530200292e-06	8.818837938872256e-06	2.0563449800871293e-05	NA	NA	NA	NA	NA	NA	HAMP	NA	NA
ENSG00000125975	3.497625677097652e-05	4.753199637455632e-05	5.9222146164748365e-05	4.797572833665409e-06	2.421240861192377e-05	5.9222146164748365e-05	NA	NA	NA	NA	NA	NA	C20orf173	NA	NA
ENSG00000054116	4.284691896790153e-05	4.284691896790153e-05	5.091935867676639e-05	3.711456270502856e-06	1.4698509641878406e-05	5.091935867676639e-05	NA	NA	NA	NA	NA	NA	TRAPPC3	NA	NA
ENSG00000162517	6.158321090069858e-05	6.158321090069858e-05	6.470808387321734e-05	2.805689518897097e-06	2.1966517765532152e-05	6.470808387321734e-05	NA	NA	NA	NA	NA	NA	PEF1	NA	NA
ENSG00000233822	1.240083518622792e-05	1.240083518622792e-05	1.270394786456223e-05	1.2718232998150877e-06	5.610486216944903e-06	1.270394786456223e-05	NA	NA	NA	NA	NA	NA	H2BC15	NA	NA
ENSG00000170860	1.6651555249702577e-05	1.6651555249702577e-05	1.6986363068186724e-05	3.976624062742296e-06	5.071668834397758e-06	1.6986363068186724e-05	NA	NA	NA	NA	NA	NA	LSM3	NA	NA
ENSG00000259823	5.120729340066271e-05	5.120729340066271e-05	NA	1.7235906495563536e-06	2.401732725635365e-05	5.120729340066271e-05	NA	NA	NA	NA	NA	NA	LYPD8	NA	NA
ENSG00000112149	4.6756135056522346e-05	4.6756135056522346e-05	4.713111981322456e-05	5.057383700809098e-06	2.1071911274542515e-05	4.713111981322456e-05	NA	NA	NA	NA	NA	NA	CD83	NA	NA
ENSG00000100302	0.0001032194647969	0.0001032194647969	0.0001035725754428	1.926707392770065e-06	4.998457524755889e-05	0.0001035725754428	NA	NA	NA	NA	NA	NA	RASD2	NA	NA
ENSG00000185652	8.248191493047898e-05	8.248191493047898e-05	8.517734107448875e-05	6.476522440757209e-06	4.001935533819693e-05	8.517734107448875e-05	NA	NA	NA	NA	NA	NA	NTF3	NA	NA
ENSG00000106302	0.0001002517282939	0.0001002517282939	0.0001006258202297	7.247026833695373e-06	3.845959731448549e-05	0.0001006258202297	NA	NA	NA	NA	NA	NA	HYAL4	NA	NA
ENSG00000282608	4.2811652544354415e-05	4.2811652544354415e-05	4.2811652544354415e-05	4.731950501242517e-08	1.6824762494465046e-05	4.2811652544354415e-05	NA	NA	NA	NA	NA	NA	ADORA3	NA	NA
